,id,expiration_id,src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,application_name,application_category_name,application_is_guessed,application_confidence,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type
234,234,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,51668,192.168.88.1,ba:69:f4:f0:3d:02,ba:69:f4,7,6,4,0,0,1654702049997,1654702049997,0,2,128,1654702049997,1654702049997,0,1,74,1654702049997,1654702049997,0,1,54,Unknown,Unspecified,0,0,,,,,
235,235,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,50942,52.3.206.163,ba:69:f4:f0:3d:02,ba:69:f4,443,6,4,0,0,1654702051727,1654702051727,0,1,99,1654702051727,1654702051727,0,1,99,0,0,0,0,0,TLS.AmazonAWS,Cloud,1,2,,,,,
236,236,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,59598,10.10.10.1,ba:69:f4:f0:3d:02,ba:69:f4,53,17,4,0,0,1654702181812,1654702181925,113,2,290,1654702181812,1654702181812,0,1,81,1654702181925,1654702181925,0,1,209,DNS,Network,0,4,prod.amcs-tachyon.com,,,,
237,237,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,45779,35.174.51.236,ba:69:f4:f0:3d:02,ba:69:f4,443,6,4,0,0,1654702241015,1654702245495,4480,21,5273,1654702241015,1654702245495,4480,11,4194,1654702241257,1654702245445,4188,10,1079,TLS.Amazon,Web,0,4,device-metrics-us.amazon.com,69415598724855f70b37da9f653ec421,ea615e28cb25adfb2f261151eab3314f,,
238,238,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,52754,13.35.18.169,ba:69:f4:f0:3d:02,ba:69:f4,443,6,4,0,0,1654702250869,1654702309722,58853,11,1005,1654702250869,1654702309722,58853,11,1005,0,0,0,0,0,TLS.AmazonAWS,Cloud,1,2,,,,,
239,239,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,39789,10.10.10.1,ba:69:f4:f0:3d:02,ba:69:f4,7,6,4,0,0,1654702350308,1654702350308,0,2,128,1654702350308,1654702350308,0,1,74,1654702350308,1654702350308,0,1,54,Unknown,Unspecified,0,0,,,,,
240,240,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,39792,10.10.10.1,ba:69:f4:f0:3d:02,ba:69:f4,7,6,4,0,0,1654702350329,1654702350329,0,2,128,1654702350329,1654702350329,0,1,74,1654702350329,1654702350329,0,1,54,Unknown,Unspecified,0,0,,,,,
241,241,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,39795,10.10.10.1,ba:69:f4:f0:3d:02,ba:69:f4,7,6,4,0,0,1654702350340,1654702350340,0,2,128,1654702350340,1654702350340,0,1,74,1654702350340,1654702350340,0,1,54,Unknown,Unspecified,0,0,,,,,
242,242,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,51686,192.168.88.1,ba:69:f4:f0:3d:02,ba:69:f4,7,6,4,0,0,1654702350361,1654702350362,1,2,128,1654702350361,1654702350361,0,1,74,1654702350362,1654702350362,0,1,54,Unknown,Unspecified,0,0,,,,,
243,243,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,11718,10.10.10.1,ba:69:f4:f0:3d:02,ba:69:f4,53,17,4,0,0,1654702350375,1654702350442,67,2,242,1654702350375,1654702350375,0,1,89,1654702350442,1654702350442,0,1,153,DNS.AmazonAWS,Cloud,0,4,d3p8zr0ffa9t17.cloudfront.net,,,,
244,244,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,40173,3.234.38.31,ba:69:f4:f0:3d:02,ba:69:f4,123,17,4,0,0,1654702361163,1654702361405,242,2,180,1654702361163,1654702361163,0,1,90,1654702361405,1654702361405,0,1,90,NTP,System,0,4,,,,,
245,245,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,5353,224.0.0.251,01:00:5e:00:00:fb,01:00:5e,5353,17,4,0,0,1654702527823,1654702655619,127796,21,3659,1654702527823,1654702655619,127796,21,3659,0,0,0,0,0,MDNS,Network,0,4,2.10.10.10.in-addr.arpa,,,,
246,246,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,12489,10.10.10.1,ba:69:f4:f0:3d:02,ba:69:f4,53,17,4,0,0,1654702531960,1654702532256,296,2,258,1654702531960,1654702531960,0,1,82,1654702532256,1654702532256,0,1,176,DNS.AmazonAlexa,VirtAssistant,0,4,api.fe.amazonalexa.com,,,,
247,247,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,50722,13.225.0.112,ba:69:f4:f0:3d:02,ba:69:f4,80,6,4,0,0,1654702539259,1654702598282,59023,10,660,1654702539259,1654702598282,59023,10,660,0,0,0,0,0,HTTP.AmazonAWS,Cloud,1,2,,,,,
248,248,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,39810,10.10.10.1,ba:69:f4:f0:3d:02,ba:69:f4,7,6,4,0,0,1654702650680,1654702650680,0,2,128,1654702650680,1654702650680,0,1,74,1654702650680,1654702650680,0,1,54,Unknown,Unspecified,0,0,,,,,
249,249,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,39813,10.10.10.1,ba:69:f4:f0:3d:02,ba:69:f4,7,6,4,0,0,1654702650702,1654702650702,0,2,128,1654702650702,1654702650702,0,1,74,1654702650702,1654702650702,0,1,54,Unknown,Unspecified,0,0,,,,,
250,250,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,39816,10.10.10.1,ba:69:f4:f0:3d:02,ba:69:f4,7,6,4,0,0,1654702650707,1654702650707,0,2,128,1654702650707,1654702650707,0,1,74,1654702650707,1654702650707,0,1,54,Unknown,Unspecified,0,0,,,,,
251,251,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,51704,192.168.88.1,ba:69:f4:f0:3d:02,ba:69:f4,7,6,4,0,0,1654702650729,1654702650729,0,2,128,1654702650729,1654702650729,0,1,74,1654702650729,1654702650729,0,1,54,Unknown,Unspecified,0,0,,,,,
252,252,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,51707,192.168.88.1,ba:69:f4:f0:3d:02,ba:69:f4,7,6,4,0,0,1654702650738,1654702650738,0,2,128,1654702650738,1654702650738,0,1,74,1654702650738,1654702650738,0,1,54,Unknown,Unspecified,0,0,,,,,
253,253,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,41269,13.225.0.112,ba:69:f4:f0:3d:02,ba:69:f4,80,6,4,0,0,1654702650821,1654702650886,65,9,1296,1654702650821,1654702650886,65,5,528,1654702650840,1654702650877,37,4,768,HTTP.AmazonAWS,Cloud,0,4,d3p8zr0ffa9t17.cloudfront.net,,,Dalvik/2.1.0 (Linux; U; Android 5.1.1; AEOBC Build/LVY48F),text/plain
254,254,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,52181,3.224.246.14,ba:69:f4:f0:3d:02,ba:69:f4,80,6,4,0,0,1654702660981,1654702661502,521,7,770,1654702660981,1654702661502,521,4,454,1654702661223,1654702661474,251,3,316,HTTP.AmazonAWS,Cloud,0,4,fos5echocaptiveportal.com,,,Dalvik/2.1.0 (Linux; U; Android 5.1.1; AEOBC Build/LVY48F),
255,255,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,2706,10.10.10.1,ba:69:f4:f0:3d:02,ba:69:f4,53,17,4,0,0,1654702661502,1654702661505,3,2,172,1654702661502,1654702661502,0,1,78,1654702661505,1654702661505,0,1,94,DNS.Amazon,Web,0,4,ntp-g7g.amazon.com,,,,
256,256,0,fe80::fea6:67ff:feb8:14c5,fc:a6:67:b8:14:c5,fc:a6:67,5353,ff02::fb,33:33:00:00:00:fb,33:33:00,5353,17,6,0,0,1654702816209,1654702944017,127808,11,1792,1654702816209,1654702944017,127808,11,1792,0,0,0,0,0,MDNS,Network,0,4,2.10.10.10.in-addr.arpa,,,,
257,257,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,39830,10.10.10.1,ba:69:f4:f0:3d:02,ba:69:f4,7,6,4,0,0,1654702951020,1654702951021,1,2,128,1654702951020,1654702951020,0,1,74,1654702951021,1654702951021,0,1,54,Unknown,Unspecified,0,0,,,,,
258,258,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,39833,10.10.10.1,ba:69:f4:f0:3d:02,ba:69:f4,7,6,4,0,0,1654702951026,1654702951026,0,2,128,1654702951026,1654702951026,0,1,74,1654702951026,1654702951026,0,1,54,Unknown,Unspecified,0,0,,,,,
259,259,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,39836,10.10.10.1,ba:69:f4:f0:3d:02,ba:69:f4,7,6,4,0,0,1654702951044,1654702951044,0,2,128,1654702951044,1654702951044,0,1,74,1654702951044,1654702951044,0,1,54,Unknown,Unspecified,0,0,,,,,
260,260,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,51724,192.168.88.1,ba:69:f4:f0:3d:02,ba:69:f4,7,6,4,0,0,1654702951051,1654702951051,0,2,128,1654702951051,1654702951051,0,1,74,1654702951051,1654702951051,0,1,54,Unknown,Unspecified,0,0,,,,,
261,261,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,51727,192.168.88.1,ba:69:f4:f0:3d:02,ba:69:f4,7,6,4,0,0,1654702951056,1654702951056,0,2,128,1654702951056,1654702951056,0,1,74,1654702951056,1654702951056,0,1,54,Unknown,Unspecified,0,0,,,,,
262,262,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,62240,10.10.10.1,ba:69:f4:f0:3d:02,ba:69:f4,53,17,4,0,0,1654702961251,1654702961307,56,2,298,1654702961251,1654702961251,0,1,85,1654702961307,1654702961307,0,1,213,DNS,Network,0,4,fos5echocaptiveportal.com,,,,
263,263,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,36697,52.55.162.200,ba:69:f4:f0:3d:02,ba:69:f4,80,6,4,0,0,1654702961317,1654702961810,493,9,914,1654702961317,1654702961810,493,6,598,1654702961556,1654702961802,246,3,316,HTTP.AmazonAWS,Cloud,0,4,fos5echocaptiveportal.com,,,Dalvik/2.1.0 (Linux; U; Android 5.1.1; AEOBC Build/LVY48F),
264,264,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,47343,3.222.137.239,ba:69:f4:f0:3d:02,ba:69:f4,443,6,4,0,0,1654703042124,1654703042124,0,1,99,1654703042124,1654703042124,0,1,99,0,0,0,0,0,TLS.AmazonAWS,Cloud,1,2,,,,,
265,265,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,68,10.10.10.1,ba:69:f4:f0:3d:02,ba:69:f4,67,17,4,0,0,1654703104067,1654703104069,2,2,684,1654703104067,1654703104067,0,1,342,1654703104069,1654703104069,0,1,342,DHCP,Network,0,4,amazon-bee4ce66c,"1,33,3,6,15,28,51,58,59",,,
266,266,0,fe80::fea6:67ff:feb8:14c5,fc:a6:67:b8:14:c5,fc:a6:67,0,ff02::16,33:33:00:00:00:16,33:33:00,0,58,6,0,0,1654703104154,1654703104754,600,2,180,1654703104154,1654703104754,600,2,180,0,0,0,0,0,ICMPV6,Network,0,4,,,,,
267,267,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,5353,224.0.0.251,01:00:5e:00:00:fb,01:00:5e,5353,17,4,0,0,1654702816209,1654702944017,127808,17,2724,1654702816209,1654702944017,127808,17,2724,0,0,0,0,0,MDNS,Network,0,4,2.10.10.10.in-addr.arpa,,,,
268,268,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,57461,13.227.255.11,ba:69:f4:f0:3d:02,ba:69:f4,443,6,4,0,0,1654703116056,1654703174922,58866,11,1005,1654703116056,1654703174922,58866,11,1005,0,0,0,0,0,TLS.AmazonAWS,Cloud,1,2,,,,,
269,269,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,53520,13.227.248.170,ba:69:f4:f0:3d:02,ba:69:f4,443,6,4,0,0,1654703116056,1654703177478,61422,11,1005,1654703116056,1654703177478,61422,11,1005,0,0,0,0,0,TLS.AmazonAWS,Cloud,1,2,,,,,
270,270,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,47343,3.222.137.239,ba:69:f4:f0:3d:02,ba:69:f4,443,6,4,0,0,1654703162443,1654703162443,0,1,99,1654703162443,1654703162443,0,1,99,0,0,0,0,0,TLS.AmazonAWS,Cloud,1,2,,,,,
271,271,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,39850,10.10.10.1,ba:69:f4:f0:3d:02,ba:69:f4,7,6,4,0,0,1654703251358,1654703251358,0,2,128,1654703251358,1654703251358,0,1,74,1654703251358,1654703251358,0,1,54,Unknown,Unspecified,0,0,,,,,
272,272,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,39853,10.10.10.1,ba:69:f4:f0:3d:02,ba:69:f4,7,6,4,0,0,1654703251365,1654703251365,0,2,128,1654703251365,1654703251365,0,1,74,1654703251365,1654703251365,0,1,54,Unknown,Unspecified,0,0,,,,,
273,273,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,39856,10.10.10.1,ba:69:f4:f0:3d:02,ba:69:f4,7,6,4,0,0,1654703251387,1654703251387,0,2,128,1654703251387,1654703251387,0,1,74,1654703251387,1654703251387,0,1,54,Unknown,Unspecified,0,0,,,,,
274,274,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,51744,192.168.88.1,ba:69:f4:f0:3d:02,ba:69:f4,7,6,4,0,0,1654703251391,1654703251391,0,2,128,1654703251391,1654703251391,0,1,74,1654703251391,1654703251391,0,1,54,Unknown,Unspecified,0,0,,,,,
275,275,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,51747,192.168.88.1,ba:69:f4:f0:3d:02,ba:69:f4,7,6,4,0,0,1654703251395,1654703251395,0,2,128,1654703251395,1654703251395,0,1,74,1654703251395,1654703251395,0,1,54,Unknown,Unspecified,0,0,,,,,
276,276,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,50670,13.225.0.45,ba:69:f4:f0:3d:02,ba:69:f4,80,6,4,0,0,1654703251485,1654703251552,67,9,1296,1654703251485,1654703251552,67,5,528,1654703251505,1654703251544,39,4,768,HTTP.AmazonAWS,Cloud,0,4,d3p8zr0ffa9t17.cloudfront.net,,,Dalvik/2.1.0 (Linux; U; Android 5.1.1; AEOBC Build/LVY48F),text/plain
277,277,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,43561,75.101.219.145,ba:69:f4:f0:3d:02,ba:69:f4,80,6,4,0,0,1654703261795,1654703262287,492,7,770,1654703261795,1654703262287,492,4,454,1654703262031,1654703262282,251,3,316,HTTP.AmazonAWS,Cloud,0,4,fos5echocaptiveportal.com,,,Dalvik/2.1.0 (Linux; U; Android 5.1.1; AEOBC Build/LVY48F),
278,278,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,42214,10.10.10.1,ba:69:f4:f0:3d:02,ba:69:f4,53,17,4,0,0,1654703262288,1654703262344,56,2,188,1654703262288,1654703262288,0,1,78,1654703262344,1654703262344,0,1,110,DNS.Amazon,Web,0,4,ntp-g7g.amazon.com,,,,
279,279,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,42824,13.227.255.11,ba:69:f4:f0:3d:02,ba:69:f4,443,6,4,0,0,1654703269786,1654703270452,666,29,9904,1654703269786,1654703270452,666,15,2102,1654703269808,1654703270450,642,14,7802,TLS.AmazonAlexa,VirtAssistant,0,4,api.amazonalexa.com,e46f2a8067ae28e46fa732fcb3a4f2e8,9567c957f3266d930f3376ffef9ece6a,,
280,280,0,fe80::fea6:67ff:feb8:14c5,fc:a6:67:b8:14:c5,fc:a6:67,5353,ff02::fb,33:33:00:00:00:fb,33:33:00,5353,17,6,0,0,1654703104648,1654703232408,127760,11,1792,1654703104648,1654703232408,127760,11,1792,0,0,0,0,0,MDNS,Network,0,4,2.10.10.10.in-addr.arpa,,,,
281,281,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,39848,10.10.10.1,ba:69:f4:f0:3d:02,ba:69:f4,7,6,4,0,0,1654703251354,1654703251354,0,2,128,1654703251354,1654703251354,0,1,74,1654703251354,1654703251354,0,1,54,Unknown,Unspecified,0,0,,,,,
282,282,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,39851,10.10.10.1,ba:69:f4:f0:3d:02,ba:69:f4,7,6,4,0,0,1654703251360,1654703251360,0,2,128,1654703251360,1654703251360,0,1,74,1654703251360,1654703251360,0,1,54,Unknown,Unspecified,0,0,,,,,
283,283,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,39854,10.10.10.1,ba:69:f4:f0:3d:02,ba:69:f4,7,6,4,0,0,1654703251367,1654703251367,0,2,128,1654703251367,1654703251367,0,1,74,1654703251367,1654703251367,0,1,54,Unknown,Unspecified,0,0,,,,,
284,284,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,39857,10.10.10.1,ba:69:f4:f0:3d:02,ba:69:f4,7,6,4,0,0,1654703251388,1654703251389,1,2,128,1654703251388,1654703251388,0,1,74,1654703251389,1654703251389,0,1,54,Unknown,Unspecified,0,0,,,,,
285,285,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,51745,192.168.88.1,ba:69:f4:f0:3d:02,ba:69:f4,7,6,4,0,0,1654703251392,1654703251392,0,2,128,1654703251392,1654703251392,0,1,74,1654703251392,1654703251392,0,1,54,Unknown,Unspecified,0,0,,,,,
286,286,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,51748,192.168.88.1,ba:69:f4:f0:3d:02,ba:69:f4,7,6,4,0,0,1654703251399,1654703251399,0,2,128,1654703251399,1654703251399,0,1,74,1654703251399,1654703251399,0,1,54,Unknown,Unspecified,0,0,,,,,
287,287,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,68,10.10.10.1,ba:69:f4:f0:3d:02,ba:69:f4,67,17,4,0,0,1654703392490,1654703392492,2,2,684,1654703392490,1654703392490,0,1,342,1654703392492,1654703392492,0,1,342,DHCP,Network,0,4,amazon-bee4ce66c,"1,33,3,6,15,28,51,58,59",,,
288,288,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,36697,52.55.162.200,ba:69:f4:f0:3d:02,ba:69:f4,80,6,4,0,0,1654703251577,1654703345153,93576,10,1992,1654703251577,1654703345153,93576,10,1992,0,0,0,0,0,HTTP.AmazonAWS,Cloud,0,4,fos5echocaptiveportal.com,,,Dalvik/2.1.0 (Linux; U; Android 5.1.1; AEOBC Build/LVY48F),
289,289,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,60071,10.10.10.1,ba:69:f4:f0:3d:02,ba:69:f4,53,17,4,0,0,1654703261583,1654703261792,209,2,298,1654703261583,1654703261583,0,1,85,1654703261792,1654703261792,0,1,213,DNS,Network,0,4,fos5echocaptiveportal.com,,,,
290,290,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,44416,52.45.237.36,ba:69:f4:f0:3d:02,ba:69:f4,123,17,4,0,0,1654703262348,1654703262589,241,2,180,1654703262348,1654703262348,0,1,90,1654703262589,1654703262589,0,1,90,NTP,System,0,4,,,,,
291,291,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,59540,10.10.10.1,ba:69:f4:f0:3d:02,ba:69:f4,53,17,4,0,0,1654703269763,1654703269782,19,2,253,1654703269763,1654703269763,0,1,79,1654703269782,1654703269782,0,1,174,DNS.AmazonAlexa,VirtAssistant,0,4,api.amazonalexa.com,,,,
292,292,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,5353,224.0.0.251,01:00:5e:00:00:fb,01:00:5e,5353,17,4,0,0,1654703104648,1654703232408,127760,17,2724,1654703104648,1654703232408,127760,17,2724,0,0,0,0,0,MDNS,Network,0,4,2.10.10.10.in-addr.arpa,,,,
293,293,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,44150,13.225.0.112,ba:69:f4:f0:3d:02,ba:69:f4,80,6,4,0,0,1654703404477,1654703466038,61561,10,660,1654703404477,1654703466038,61561,10,660,0,0,0,0,0,HTTP.AmazonAWS,Cloud,1,2,,,,,
294,294,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,39868,10.10.10.1,ba:69:f4:f0:3d:02,ba:69:f4,7,6,4,0,0,1654703551690,1654703551690,0,2,128,1654703551690,1654703551690,0,1,74,1654703551690,1654703551690,0,1,54,Unknown,Unspecified,0,0,,,,,
295,295,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,39871,10.10.10.1,ba:69:f4:f0:3d:02,ba:69:f4,7,6,4,0,0,1654703551695,1654703551695,0,2,128,1654703551695,1654703551695,0,1,74,1654703551695,1654703551695,0,1,54,Unknown,Unspecified,0,0,,,,,
296,296,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,39874,10.10.10.1,ba:69:f4:f0:3d:02,ba:69:f4,7,6,4,0,0,1654703551704,1654703551704,0,2,128,1654703551704,1654703551704,0,1,74,1654703551704,1654703551704,0,1,54,Unknown,Unspecified,0,0,,,,,
297,297,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,39877,10.10.10.1,ba:69:f4:f0:3d:02,ba:69:f4,7,6,4,0,0,1654703551722,1654703551723,1,2,128,1654703551722,1654703551722,0,1,74,1654703551723,1654703551723,0,1,54,Unknown,Unspecified,0,0,,,,,
298,298,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,51765,192.168.88.1,ba:69:f4:f0:3d:02,ba:69:f4,7,6,4,0,0,1654703551726,1654703551726,0,2,128,1654703551726,1654703551726,0,1,74,1654703551726,1654703551726,0,1,54,Unknown,Unspecified,0,0,,,,,
299,299,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,51768,192.168.88.1,ba:69:f4:f0:3d:02,ba:69:f4,7,6,4,0,0,1654703551736,1654703551736,0,2,128,1654703551736,1654703551736,0,1,74,1654703551736,1654703551736,0,1,54,Unknown,Unspecified,0,0,,,,,
300,300,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,16777,10.10.10.1,ba:69:f4:f0:3d:02,ba:69:f4,53,17,4,0,0,1654703551753,1654703551810,57,2,242,1654703551753,1654703551753,0,1,89,1654703551810,1654703551810,0,1,153,DNS.AmazonAWS,Cloud,0,4,d3p8zr0ffa9t17.cloudfront.net,,,,
301,301,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,51247,3.222.137.239,ba:69:f4:f0:3d:02,ba:69:f4,443,6,4,0,0,1654703286247,1654703549951,263704,31,11147,1654703286247,1654703549951,263704,22,3804,1654703286484,1654703287402,918,9,7343,TLS.AmazonAWS,Cloud,0,4,prod.amcs-tachyon.com,99675f0ae3316efdc2219f3e2ea53e8c,389ed42c02ebecc32e73aa31def07e14,,
302,302,0,fe80::fea6:67ff:feb8:14c5,fc:a6:67:b8:14:c5,fc:a6:67,0,ff02::16,33:33:00:00:00:16,33:33:00,0,58,6,0,0,1654703392556,1654703392782,226,2,180,1654703392556,1654703392782,226,2,180,0,0,0,0,0,ICMPV6,Network,0,4,,,,,
303,303,0,fe80::fea6:67ff:feb8:14c5,fc:a6:67:b8:14:c5,fc:a6:67,5353,ff02::fb,33:33:00:00:00:fb,33:33:00,5353,17,6,0,0,1654703393026,1654703520843,127817,11,1792,1654703393026,1654703520843,127817,11,1792,0,0,0,0,0,MDNS,Network,0,4,2.10.10.10.in-addr.arpa,,,,
304,304,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,51685,13.224.254.11,ba:69:f4:f0:3d:02,ba:69:f4,443,6,4,0,0,1654703416056,1654703474921,58865,11,1005,1654703416056,1654703474921,58865,11,1005,0,0,0,0,0,TLS.AmazonAWS,Cloud,1,2,,,,,
305,305,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,39869,10.10.10.1,ba:69:f4:f0:3d:02,ba:69:f4,7,6,4,0,0,1654703551692,1654703551692,0,2,128,1654703551692,1654703551692,0,1,74,1654703551692,1654703551692,0,1,54,Unknown,Unspecified,0,0,,,,,
306,306,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,39872,10.10.10.1,ba:69:f4:f0:3d:02,ba:69:f4,7,6,4,0,0,1654703551699,1654703551700,1,2,128,1654703551699,1654703551699,0,1,74,1654703551700,1654703551700,0,1,54,Unknown,Unspecified,0,0,,,,,
307,307,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,39875,10.10.10.1,ba:69:f4:f0:3d:02,ba:69:f4,7,6,4,0,0,1654703551705,1654703551705,0,2,128,1654703551705,1654703551705,0,1,74,1654703551705,1654703551705,0,1,54,Unknown,Unspecified,0,0,,,,,
308,308,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,51766,192.168.88.1,ba:69:f4:f0:3d:02,ba:69:f4,7,6,4,0,0,1654703551727,1654703551728,1,2,128,1654703551727,1654703551727,0,1,74,1654703551728,1654703551728,0,1,54,Unknown,Unspecified,0,0,,,,,
309,309,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,50838,34.227.146.6,ba:69:f4:f0:3d:02,ba:69:f4,80,6,4,0,0,1654703561984,1654703562506,522,7,770,1654703561984,1654703562506,522,4,454,1654703562227,1654703562480,253,3,316,HTTP.AmazonAWS,Cloud,0,4,fos5echocaptiveportal.com,,,Dalvik/2.1.0 (Linux; U; Android 5.1.1; AEOBC Build/LVY48F),
310,310,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,5353,224.0.0.251,01:00:5e:00:00:fb,01:00:5e,5353,17,4,0,0,1654703393026,1654703520843,127817,17,2724,1654703393026,1654703520843,127817,17,2724,0,0,0,0,0,MDNS,Network,0,4,2.10.10.10.in-addr.arpa,,,,
311,311,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,48972,52.205.66.64,ba:69:f4:f0:3d:02,ba:69:f4,443,6,4,0,0,1654703341120,1654703345922,4802,23,5405,1654703341120,1654703345922,4802,12,4260,1654703341360,1654703345888,4528,11,1145,TLS.Amazon,Web,0,4,device-metrics-us.amazon.com,69415598724855f70b37da9f653ec421,ea615e28cb25adfb2f261151eab3314f,,
312,312,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,43561,75.101.219.145,ba:69:f4:f0:3d:02,ba:69:f4,80,6,4,0,0,1654703551913,1654703646750,94837,10,1992,1654703551913,1654703646750,94837,10,1992,0,0,0,0,0,HTTP.AmazonAWS,Cloud,0,4,fos5echocaptiveportal.com,,,Dalvik/2.1.0 (Linux; U; Android 5.1.1; AEOBC Build/LVY48F),
313,313,0,10.10.10.2,fc:a6:67:b8:14:c5,fc:a6:67,27625,10.10.10.1,ba:69:f4:f0:3d:02,ba:69:f4,53,17,4,0,0,1654703561918,1654703561980,62,2,298,1654703561918,1654703561918,0,1,85,1654703561980,1654703561980,0,1,213,DNS,Network,0,4,fos5echocaptiveportal.com,,,,
